id,type,filename,path,title
ST-0094,ST,ST-0094_sieben_38_55_regel_mehrabian.md,03_knowledge_base/statements/ST-0094_sieben_38_55_regel_mehrabian.md,ST-0094 — 7-38-55-Regel und Inkongruenz-Detektion (Mehrabian)
ST-0095,ST,ST-0095_pinocchio_effekt_und_pronomen_analyse.md,03_knowledge_base/statements/ST-0095_pinocchio_effekt_und_pronomen_analyse.md,ST-0095 — Pinocchio-Effekt und Pronomen als Macht- und Lügenindikator
ST-0096,ST,ST-0096_multi_step_no.md,03_knowledge_base/statements/ST-0096_multi_step_no.md,"ST-0096 — Multi-Step ""No"": Vier elegante Nein-Formulierungen vor dem Wort"
ST-0097,ST,ST-0097_drei_verhandlungstypen.md,03_knowledge_base/statements/ST-0097_drei_verhandlungstypen.md,"ST-0097 — Drei Verhandlungstypen: Analyst, Accommodator, Assertive"
ST-0098,ST,ST-0098_ackerman_modell.md,03_knowledge_base/statements/ST-0098_ackerman_modell.md,ST-0098 — Das Ackerman-Modell: Systematisches Feilschen
ST-0099,ST,ST-0099_extreme_anker_und_zopa_kritik.md,03_knowledge_base/statements/ST-0099_extreme_anker_und_zopa_kritik.md,ST-0099 — Extreme Anker und ZOPA-Kritik: Den ersten Schlag aushalten
ST-0100,ST,ST-0100_strategische_assertion_und_grenzsetzung.md,03_knowledge_base/statements/ST-0100_strategische_assertion_und_grenzsetzung.md,"ST-0100 — Strategische Assertion und Grenzsetzung: Ärger, Umbrage, Walk-Away"
ST-0101,ST,ST-0101_black_swans_unbekannte_unbekannte.md,03_knowledge_base/statements/ST-0101_black_swans_unbekannte_unbekannte.md,ST-0101 — Black Swans: Unbekannte Unbekannte als Verhandlungs-Game-Changer
ST-0102,ST,ST-0102_drei_hebelarten_positiv_negativ_normativ.md,03_knowledge_base/statements/ST-0102_drei_hebelarten_positiv_negativ_normativ.md,"ST-0102 — Drei Hebelarten: Positiv, Negativ, Normativ"
ST-0103,ST,ST-0103_know_their_religion_weltbild.md,03_knowledge_base/statements/ST-0103_know_their_religion_weltbild.md,"ST-0103 — ""Know Their Religion"": Weltbild des Gegenübers als Black-Swan-Schlüssel"
ST-0104,ST,ST-0104_they_are_crazy_drei_fehlschluesse.md,03_knowledge_base/statements/ST-0104_they_are_crazy_drei_fehlschluesse.md,"ST-0104 — ""They're Crazy"": Drei Fehlschlüsse hinter scheinbar irrationalen Gegenübern"
ST-0105,ST,ST-0105_aehnlichkeitsprinzip_und_face_time.md,03_knowledge_base/statements/ST-0105_aehnlichkeitsprinzip_und_face_time.md,ST-0105 — Ähnlichkeitsprinzip und Face Time: Black Swans durch Nähe aufdecken
ST-0106,ST,ST-0106_negotiation_one_sheet.md,03_knowledge_base/statements/ST-0106_negotiation_one_sheet.md,ST-0106 — Negotiation One Sheet: Vorbereitungsrahmen in fünf Sektionen
ST-0107,ST,ST-0107_vier_durchbrueche_in_der_vertriebsgeschichte.md,03_knowledge_base/statements/ST-0107_vier_durchbrueche_in_der_vertriebsgeschichte.md,ST-0107 — Vier Durchbrüche in der Vertriebsgeschichte
ST-0108,ST,ST-0108_fuenf_profile_statistisch_abgeleitet.md,03_knowledge_base/statements/ST-0108_fuenf_profile_statistisch_abgeleitet.md,"ST-0108 — Fünf Vertriebsprofile sind statistisch abgeleitet, nicht willkürlich"
ST-0109,ST,ST-0109_beziehungsaufbauer_schlechtestes_profil.md,03_knowledge_base/statements/ST-0109_beziehungsaufbauer_schlechtestes_profil.md,ST-0109 — Relationship Builder ist das leistungsschwächste Profil
ST-0110,ST,ST-0110_krisenverkaeuferstudie_ausgangslage.md,03_knowledge_base/statements/ST-0110_krisenverkaeuferstudie_ausgangslage.md,ST-0110 — Ausgangslage: Wenige Verkäufer performten in der Krise 2009 auf Höchstniveau
ST-0111,ST,ST-0111_drei_kernerkenntnisse_ceb.md,03_knowledge_base/statements/ST-0111_drei_kernerkenntnisse_ceb.md,ST-0111 — Drei Kernerkenntnisse der CEB-Studie
ST-0112,ST,ST-0112_solution_selling_dominiert_b2b.md,03_knowledge_base/statements/ST-0112_solution_selling_dominiert_b2b.md,ST-0112 — Solution Selling dominiert B2B-Vertriebsstrategie
ST-0113,ST,ST-0113_vier_kauftrends_solutions_fatigue.md,03_knowledge_base/statements/ST-0113_vier_kauftrends_solutions_fatigue.md,ST-0113 — Vier Kauftrends: Solutions Fatigue beim Kunden
ST-0114,ST,ST-0114_performance_gap_transaktional_vs_solution.md,03_knowledge_base/statements/ST-0114_performance_gap_transaktional_vs_solution.md,ST-0114 — Performance-Gap: 4× größer in Solution Selling als in transaktionalem Vertrieb
ST-0115,ST,ST-0115_fuenf_profile_definitionen.md,03_knowledge_base/statements/ST-0115_fuenf_profile_definitionen.md,ST-0115 — Fünf Vertriebsprofile: Definitionen
ST-0116,ST,ST-0116_challenger_40_prozent_top_performer.md,03_knowledge_base/statements/ST-0116_challenger_40_prozent_top_performer.md,"ST-0116 — Challenger: 40% aller Top-Performer, 6 definierende Attribute"
ST-0117,ST,ST-0117_challenger_komplex_50_prozent_rb_null.md,03_knowledge_base/statements/ST-0117_challenger_komplex_50_prozent_rb_null.md,"ST-0117 — Im komplexen Vertrieb: Challenger >50%, Relationship Builder ≈0%"
ST-0118,ST,ST-0118_challenger_spannung_rb_entspannung.md,03_knowledge_base/statements/ST-0118_challenger_spannung_rb_entspannung.md,ST-0118 — Challenger erzeugt konstruktive Spannung; Relationship Builder löst sie auf
ST-0119,ST,ST-0119_challenger_werden_gemacht_nicht_geboren.md,03_knowledge_base/statements/ST-0119_challenger_werden_gemacht_nicht_geboren.md,"ST-0119 — Challengers werden gemacht, nicht geboren"
ST-0120,ST,ST-0120_ttc_kombination_notwendig.md,03_knowledge_base/statements/ST-0120_ttc_kombination_notwendig.md,"ST-0120 — TTC: Teach, Tailor und Take Control müssen kombiniert werden"
ST-0121,ST,ST-0121_challenger_ist_organisationale_faehigkeit.md,03_knowledge_base/statements/ST-0121_challenger_ist_organisationale_faehigkeit.md,"ST-0121 — Challenger ist eine organisationale Fähigkeit, nicht nur eine Rep-Fähigkeit"
ST-0122,ST,ST-0122_53_prozent_kundenloyalitaet_durch_sales_experience.md,03_knowledge_base/statements/ST-0122_53_prozent_kundenloyalitaet_durch_sales_experience.md,"ST-0122 — 53% der Kundenloyalität entsteht durch die Sales Experience, nicht durch Produkt oder Marke"
ST-0123,ST,ST-0123_top5_loyalitaetsattribute_sind_lehrattribute.md,03_knowledge_base/statements/ST-0123_top5_loyalitaetsattribute_sind_lehrattribute.md,ST-0123 — Die Top-5 Loyalitäts-Attribute sind alle Lehr-Attribute
ST-0124,ST,ST-0124_sechs_schritte_commercial_teaching_pitch.md,03_knowledge_base/statements/ST-0124_sechs_schritte_commercial_teaching_pitch.md,ST-0124 — Sechs Schritte des Commercial Teaching Pitch
ST-0125,ST,ST-0125_lead_to_not_lead_with.md,03_knowledge_base/statements/ST-0125_lead_to_not_lead_with.md,"ST-0125 — ""Don't lead with, lead to"": Lösung ist Fazit, nicht Einstieg"
ST-0126,ST,ST-0126_konsensbasierter_kauf_entscheider_brauchen_teamrueckhalt.md,03_knowledge_base/statements/ST-0126_konsensbasierter_kauf_entscheider_brauchen_teamrueckhalt.md,ST-0126 — Entscheider wollen Teamrückhalt: Konsens schlägt direkten C-Level-Zugang
ST-0127,ST,ST-0127_zwei_drittel_lieferanten_extrahieren_statt_lehren.md,03_knowledge_base/statements/ST-0127_zwei_drittel_lieferanten_extrahieren_statt_lehren.md,"ST-0127 — 2/3 der Lieferanten extrahieren Insight von Stakeholdern, statt zu lehren"
ST-0128,ST,ST-0128_taking_control_nicht_nur_verhandlung.md,03_knowledge_base/statements/ST-0128_taking_control_nicht_nur_verhandlung.md,ST-0128 — Taking Control ist nicht Verhandlung: Es beginnt am Anfang des Sales-Prozesses
ST-0129,ST,ST-0129_63_prozent_manager_ohne_notwendige_faehigkeiten.md,03_knowledge_base/statements/ST-0129_63_prozent_manager_ohne_notwendige_faehigkeiten.md,ST-0129 — 63% der Sales Manager fehlen Fähigkeiten für das evolvierende Vertriebsmodell
ST-0130,ST,ST-0130_beste_manager_kommen_aus_challenger_reihen.md,03_knowledge_base/statements/ST-0130_beste_manager_kommen_aus_challenger_reihen.md,ST-0130 — Die besten Sales Manager kommen aus den Challenger-Reihen
ST-0131,ST,ST-0131_lone_wolf_nicht_skalierbar.md,03_knowledge_base/statements/ST-0131_lone_wolf_nicht_skalierbar.md,"ST-0131 — Lone Wolves: Höchste individuelle Hit-Rate, aber nicht skalierbar"
ST-0132,ST,ST-0132_inaktive_challengers_faehigkeiten_ohne_anwendung.md,03_knowledge_base/statements/ST-0132_inaktive_challengers_faehigkeiten_ohne_anwendung.md,"ST-0132 — Inaktive Challengers: Fähigkeiten vorhanden, Anwendung unklar"
ST-0133,ST,ST-0133_gap_formel_future_minus_current.md,03_knowledge_base/statements/ST-0133_gap_formel_future_minus_current.md,ST-0133 — Die Gap-Formel: Future State – Current State = Kaufmotivation
ST-0134,ST,ST-0134_current_state_fuenf_elemente.md,03_knowledge_base/statements/ST-0134_current_state_fuenf_elemente.md,ST-0134 — Der Current State hat fünf Pflicht-Elemente
ST-0135,ST,ST-0135_root_cause_arzt_analogie.md,03_knowledge_base/statements/ST-0135_root_cause_arzt_analogie.md,ST-0135 — Root-Cause-Analyse als medizinische Diagnose: Der Arzt-Analogie
ST-0136,ST,ST-0136_future_state_als_veraenderungsmagnet.md,03_knowledge_base/statements/ST-0136_future_state_als_veraenderungsmagnet.md,ST-0136 — Future State: Die Zukunftsvision als Veränderungsmagnet
ST-0137,ST,ST-0137_beziehungen_erzeugen_keine_kaeufe.md,03_knowledge_base/statements/ST-0137_beziehungen_erzeugen_keine_kaeufe.md,ST-0137 — Beziehungen erzeugen keine Käufe — Credibility schlägt Sympathie
ST-0138,ST,ST-0138_bant_ist_falsch_problem_zuerst.md,03_knowledge_base/statements/ST-0138_bant_ist_falsch_problem_zuerst.md,ST-0138 — B.A.N.T. ist falsch: Problem-Tiefe vor Budget und Authority
ST-0139,ST,ST-0139_problem_identification_chart_pic.md,03_knowledge_base/statements/ST-0139_problem_identification_chart_pic.md,ST-0139 — Problem Identification Chart (PIC): Das strukturierte Discovery-Werkzeug
ST-0140,ST,ST-0140_technische_vs_business_probleme.md,03_knowledge_base/statements/ST-0140_technische_vs_business_probleme.md,ST-0140 — Technische vs. Business-Probleme: Business Impact treibt die Kaufentscheidung
ST-0141,ST,ST-0141_discovery_fragetypen_probing_provoking_validating.md,03_knowledge_base/statements/ST-0141_discovery_fragetypen_probing_provoking_validating.md,"ST-0141 — Discovery-Fragetypen: Probing, Process, Provoking, Validating"
ST-0142,ST,ST-0142_gap_qualifikation_lohnt_sich_der_wechsel.md,03_knowledge_base/statements/ST-0142_gap_qualifikation_lohnt_sich_der_wechsel.md,ST-0142 — Gap-Qualifikation: Ist der Gap groß genug für den Wechsel?
ST-0143,ST,ST-0143_the_why_intrinsische_motivation_hinter_zielen.md,03_knowledge_base/statements/ST-0143_the_why_intrinsische_motivation_hinter_zielen.md,ST-0143 — The Why: Intrinsische Motivation hinter dem Future State
ST-0144,ST,ST-0144_demo_muss_pic_folgen_6_features_kein_if.md,03_knowledge_base/statements/ST-0144_demo_muss_pic_folgen_6_features_kein_if.md,"ST-0144 — Demo muss dem PIC folgen: 6 Features, kein ""If"", kein Wunschdenken"
ST-0145,ST,ST-0145_yes_als_mikro_commitments_im_kaufprozess.md,03_knowledge_base/statements/ST-0145_yes_als_mikro_commitments_im_kaufprozess.md,"ST-0145 — ""Yes"" als Mikro-Commitments: Der Kauf als Sequenz kleiner Zustimmungen"
ST-0146,ST,ST-0146_credibility_vor_helping_vertrauen_vor_loesung.md,03_knowledge_base/statements/ST-0146_credibility_vor_helping_vertrauen_vor_loesung.md,ST-0146 — Credibility vor Helping: Vertrauen ist Voraussetzung für Problemlösung
ST-0147,ST,ST-0147_entscheidungskriterien_challenge_ich_bin_verwirrt.md,03_knowledge_base/statements/ST-0147_entscheidungskriterien_challenge_ich_bin_verwirrt.md,"ST-0147 — Entscheidungskriterien challengen: ""Ich bin verwirrt, Sie sagten..."""
ST-0148,ST,ST-0148_gap_prospecting_problem_zuerst_in_outreach.md,03_knowledge_base/statements/ST-0148_gap_prospecting_problem_zuerst_in_outreach.md,ST-0148 — Gap Prospecting: Problem-first in der Kaltakquise
ST-0149,ST,ST-0149_kernthese_verkauf_als_veraenderungsfazilitation.md,03_knowledge_base/statements/ST-0149_kernthese_verkauf_als_veraenderungsfazilitation.md,"ST-0149 — Kernthese: Verkauf ist Veränderungsfazilitation, nicht Produktverkauf"
ST-0150,ST,ST-0150_no_decision_verlustrate_40_bis_60_prozent.md,03_knowledge_base/statements/ST-0150_no_decision_verlustrate_40_bis_60_prozent.md,"ST-0150 — 40–60% aller Deals enden in ""No Decision"""
ST-0151,ST,ST-0151_zwei_verlusttypen_44_status_quo_56_indecision.md,03_knowledge_base/statements/ST-0151_zwei_verlusttypen_44_status_quo_56_indecision.md,ST-0151 — 44% Status-quo-Verluste vs. 56% Indecision-Verluste
ST-0152,ST,ST-0152_drei_quellen_kundenunentschlossenheit.md,03_knowledge_base/statements/ST-0152_drei_quellen_kundenunentschlossenheit.md,ST-0152 — Drei Quellen der Kundenunentschlossenheit
ST-0153,ST,ST-0153_jolt_akronym_vier_elemente.md,03_knowledge_base/statements/ST-0153_jolt_akronym_vier_elemente.md,ST-0153 — JOLT: Judge / Offer / Limit / Take Risk Off
ST-0154,ST,ST-0154_qualifikation_nach_entscheidungsfahigkeit.md,03_knowledge_base/statements/ST-0154_qualifikation_nach_entscheidungsfahigkeit.md,ST-0154 — Hochleister qualifizieren nach Kauf- UND Entscheidungsfähigkeit
ST-0155,ST,ST-0155_fomo_zu_fomu_shift.md,03_knowledge_base/statements/ST-0155_fomo_zu_fomu_shift.md,ST-0155 — FOMO zu FOMU: Angstverschiebung nach Status-quo-Überwindung
ST-0156,ST,ST-0156_mehr_optionen_mehr_lahmung_paradox_of_choice.md,03_knowledge_base/statements/ST-0156_mehr_optionen_mehr_lahmung_paradox_of_choice.md,ST-0156 — Mehr Optionen erzeugen Entscheidungslähmung (Paradox of Choice)
ST-0157,ST,ST-0157_hochleister_geben_empfehlung_nicht_optionen.md,03_knowledge_base/statements/ST-0157_hochleister_geben_empfehlung_nicht_optionen.md,ST-0157 — Hochleister geben spezifische Empfehlungen statt Optionslisten
ST-0158,ST,ST-0158_informationsfluss_kontrollieren_experten_positionierung.md,03_knowledge_base/statements/ST-0158_informationsfluss_kontrollieren_experten_positionierung.md,ST-0158 — Hochleister kontrollieren den Informationsfluss und positionieren sich als Experten
ST-0159,ST,ST-0159_fud_verstaerkt_ergebnisunsicherheit.md,03_knowledge_base/statements/ST-0159_fud_verstaerkt_ergebnisunsicherheit.md,ST-0159 — FUD verstärkt Ergebnisunsicherheit statt sie zu lösen
ST-0160,ST,ST-0160_risikoabbau_durch_konkrete_zusagen_believable_impact.md,03_knowledge_base/statements/ST-0160_risikoabbau_durch_konkrete_zusagen_believable_impact.md,"ST-0160 — Risikoabbau durch konkrete Zusagen und ""Believable Impact"""
ST-0161,ST,ST-0161_buyers_agent_trusted_guide_positionierung.md,03_knowledge_base/statements/ST-0161_buyers_agent_trusted_guide_positionierung.md,"ST-0161 — Der Verkäufer als ""Buyer's Agent"" — Trusted Guide in Informationsüberwältigung"
ST-0162,ST,ST-0162_87_prozent_der_gespraeche_zeigen_unentschlossenheit.md,03_knowledge_base/statements/ST-0162_87_prozent_der_gespraeche_zeigen_unentschlossenheit.md,ST-0162 — 87% aller Verkaufsgespräche zeigen moderate bis hohe Unentschlossenheit
ST-0163,ST,ST-0163_jolt_faehigkeiten_sind_trainierbar.md,03_knowledge_base/statements/ST-0163_jolt_faehigkeiten_sind_trainierbar.md,"ST-0163 — JOLT-Fähigkeiten sind trainierbar, nicht persönlichkeitsgebunden"
ST-0164,ST,ST-0164_jolt_wirkt_auf_kundenloyalitaet_nicht_nur_win_rate.md,03_knowledge_base/statements/ST-0164_jolt_wirkt_auf_kundenloyalitaet_nicht_nur_win_rate.md,"ST-0164 — JOLT beeinflusst langfristige Kundenloyalität, nicht nur Win Rates"
ST-0165,ST,ST-0165_positionelles_feilschen_produziert_schlechte_ergebnisse.md,03_knowledge_base/statements/ST-0165_positionelles_feilschen_produziert_schlechte_ergebnisse.md,ST-0165 — Positionelles Feilschen ist ineffizient und produziert schlechte Ergebnisse
ST-0166,ST,ST-0166_interessen_nicht_positionen_sind_der_schluessel.md,03_knowledge_base/statements/ST-0166_interessen_nicht_positionen_sind_der_schluessel.md,ST-0166 — Hinter jeder Position stehen Interessen — und diese sind oft vereinbar
ST-0167,ST,ST-0167_batna_einzige_echte_machtbasis.md,03_knowledge_base/statements/ST-0167_batna_einzige_echte_machtbasis.md,"ST-0167 — BATNA ist die einzige Machtbasis, die wirklich schützt"
ST-0168,ST,ST-0168_menschen_vom_problem_trennen.md,03_knowledge_base/statements/ST-0168_menschen_vom_problem_trennen.md,"ST-0168 — Menschen vom Problem trennen: weich mit Personen, hart mit Themen"
ST-0169,ST,ST-0169_objective_criteria_yield_to_principle_not_pressure.md,03_knowledge_base/statements/ST-0169_objective_criteria_yield_to_principle_not_pressure.md,"ST-0169 — Yield to Principle, Not Pressure: Objektive Kriterien als Einigungsbasis"
ST-0170,ST,ST-0170_negotiation_jujitsu_dont_push_back.md,03_knowledge_base/statements/ST-0170_negotiation_jujitsu_dont_push_back.md,"ST-0170 — Negotiation Jujitsu: Nicht gegen Positionen drücken, sondern umlenken"
ST-0171,ST,ST-0171_optionen_erfinden_vor_entscheiden_brainstorming.md,03_knowledge_base/statements/ST-0171_optionen_erfinden_vor_entscheiden_brainstorming.md,ST-0171 — Optionen erfinden vor Entscheiden: Brainstorming ohne Commitment
ST-0172,ST,ST-0172_fixkuchen_annahme_ueberwinden_dovetailing.md,03_knowledge_base/statements/ST-0172_fixkuchen_annahme_ueberwinden_dovetailing.md,ST-0172 — Die Fixkuchen-Illusion: Gemeinsame und sich ergänzende Interessen ermöglichen gemeinsamen Gewinn
ST-0173,ST,ST-0173_dirty_tricks_benennen_und_verhandeln.md,03_knowledge_base/statements/ST-0173_dirty_tricks_benennen_und_verhandeln.md,"ST-0173 — Unlautere Taktiken: Erkennen, Benennen, über Verfahren verhandeln"
ST-0174,ST,ST-0174_wahrnehmung_put_yourself_in_their_shoes.md,03_knowledge_base/statements/ST-0174_wahrnehmung_put_yourself_in_their_shoes.md,ST-0174 — Perspektivwechsel: Verhandlungserfolg beginnt mit dem Verständnis der Gegenseite
ST-0175,ST,ST-0175_top_performers_invest_in_pre_message_moment.md,03_knowledge_base/statements/ST-0175_top_performers_invest_in_pre_message_moment.md,ST-0175 — Top-Performer investieren mehr in den Moment vor der Botschaft als in die Botschaft selbst
ST-0176,ST,ST-0176_attention_equals_importance_heuristic.md,03_knowledge_base/statements/ST-0176_attention_equals_importance_heuristic.md,"ST-0176 — Worauf Aufmerksamkeit gelenkt wird, erscheint wichtig (Attention-Importance-Heuristik)"
ST-0177,ST,ST-0177_focal_is_causal_effect.md,03_knowledge_base/statements/ST-0177_focal_is_causal_effect.md,"ST-0177 — Was focal ist, erscheint kausal (Focal-Causal-Effekt)"
ST-0178,ST,ST-0178_privileged_moments_temporary_receptivity.md,03_knowledge_base/statements/ST-0178_privileged_moments_temporary_receptivity.md,ST-0178 — Privileged Moments: Zeitlich begrenzte Fenster erhöhter Empfänglichkeit nach Pre-Suasion-Opener
ST-0179,ST,ST-0179_all_mental_activity_is_associative.md,03_knowledge_base/statements/ST-0179_all_mental_activity_is_associative.md,ST-0179 — Alles mentale Geschehen ist assoziativ; Überzeugung wirkt durch Aktivierung passender Assoziationen
ST-0180,ST,ST-0180_six_principles_as_presuasion_openers.md,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,"ST-0180 — Die 6 Cialdini-Prinzipien wirken als Pre-Suasion-Opener, wenn sie VOR (nicht nur IN) der Botschaft aktiviert werden"
ST-0181,ST,ST-0181_unity_of_us_vs_like_us.md,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,"ST-0181 — Unity: ""Of Us"" erzeugt mehr Compliance als ""Like Us"" (Identitätsprinzip vs. Sympathieprinzip)"
ST-0182,ST,ST-0182_synchronous_action_creates_unity.md,03_knowledge_base/statements/ST-0182_synchronous_action_creates_unity.md,ST-0182 — Synchrones gemeinsames Handeln erzeugt Unity und gegenseitige Hilfsbereitschaft
ST-0183,ST,ST-0183_post_suasion_commitment_locks_change.md,03_knowledge_base/statements/ST-0183_post_suasion_commitment_locks_change.md,ST-0183 — Post-Suasion: Verhaltenskommitment nach Pre-Suasion-Opener macht Veränderungen dauerhaft
ST-0184,ST,ST-0184_system1_system2_matching_for_persuasion.md,03_knowledge_base/statements/ST-0184_system1_system2_matching_for_persuasion.md,"ST-0184 — System-1-/System-2-Matching: Emotionale Appelle für emotionalen Modus, rationale für analytischen Modus"
ST-0185,ST,ST-0185_persuasive_environments_prime_behavior.md,03_knowledge_base/statements/ST-0185_persuasive_environments_prime_behavior.md,"ST-0185 — Physische und psychologische Umgebungen tragen Überzeugungs-Cues, die Verhalten vorbereiten (Persuasive Geographies)"
ST-0186,ST,ST-0186_wir_alle_sind_im_vertrieb.md,03_knowledge_base/statements/ST-0186_wir_alle_sind_im_vertrieb.md,"ST-0186 — Wir alle sind im Vertrieb: 40% der Arbeitszeit entfällt auf ""Non-Sales Selling"""
ST-0187,ST,ST-0187_caveat_venditor_informationsparitat.md,03_knowledge_base/statements/ST-0187_caveat_venditor_informationsparitat.md,ST-0187 — Caveat Venditor: Informationsparität hat die Macht im Verkauf vom Verkäufer zum Käufer verlagert
ST-0188,ST,ST-0188_perspektivubernahme_schlaegt_empathie.md,03_knowledge_base/statements/ST-0188_perspektivubernahme_schlaegt_empathie.md,ST-0188 — Perspektivübernahme (Attunement) schlägt Empathie für Verkaufserfolg
ST-0189,ST,ST-0189_ambiverts_beste_verkaeufer.md,03_knowledge_base/statements/ST-0189_ambiverts_beste_verkaeufer.md,ST-0189 — Ambiverts sind die besten Verkäufer — nicht Extraverts
ST-0190,ST,ST-0190_interrogative_self_talk.md,03_knowledge_base/statements/ST-0190_interrogative_self_talk.md,"ST-0190 — Interrogativer Self-Talk (""Kann ich das?"") ist wirksamer als affirmativer Self-Talk (""Ich werde es schaffen!"")"
ST-0191,ST,ST-0191_problem_finding_vor_problem_solving.md,03_knowledge_base/statements/ST-0191_problem_finding_vor_problem_solving.md,ST-0191 — Problem Finding schlägt Problem Solving: Der Käufer löst bekannte Probleme selbst
ST-0192,ST,ST-0192_prosociales_framing_verdoppelt_leistung.md,03_knowledge_base/statements/ST-0192_prosociales_framing_verdoppelt_leistung.md,ST-0192 — Prosoziales Framing (Zweck-Orientierung) verdoppelt Verkaufsleistung gegenüber Eigennutz-Framing
ST-0193,ST,ST-0193_yes_and_improv_regel.md,03_knowledge_base/statements/ST-0193_yes_and_improv_regel.md,"ST-0193 — ""Yes And"" Improv-Regel: Angebote hören und darauf aufbauen statt widerlegen"
ST-0194,ST,ST-0194_system1_dominiert_kaufentscheidungen.md,03_knowledge_base/statements/ST-0194_system1_dominiert_kaufentscheidungen.md,ST-0194 — System 1 dominiert Urteils- und Kaufentscheidungen; System 2 rationalisiert post-hoc
ST-0195,ST,ST-0195_anchoring_effekt.md,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,ST-0195 — Anchoring-Effekt: Beliebige Bezugszahlen verankern Schätzungen und Entscheidungen
ST-0196,ST,ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,ST-0196 — WYSIATI: System 1 baut kohärente Urteile aus verfügbaren Informationen ohne Berücksichtigung fehlender Evidenz
ST-0197,ST,ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,"ST-0197 — Cognitive Ease: Einfache Darstellung erhöht Glaubwürdigkeit, Sympathie und Wahrheits-Eindruck"
ST-0198,ST,ST-0198_prospect_theory_verluste_wiegen_doppelt.md,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,ST-0198 — Prospect Theory: Verluste wiegen psychologisch ca. 2× so schwer wie äquivalente Gewinne
ST-0199,ST,ST-0199_framing_effekt_logisch_aequivalente_optionen.md,03_knowledge_base/statements/ST-0199_framing_effekt_logisch_aequivalente_optionen.md,"ST-0199 — Framing-Effekt: Logisch äquivalente Optionen werden unterschiedlich bewertet, je nach Formulierungsrahmen"
ST-0200,ST,ST-0200_expert_intuition_valide_umgebungen.md,03_knowledge_base/statements/ST-0200_expert_intuition_valide_umgebungen.md,ST-0200 — Expert Intuition ist nur valide in regulären Umgebungen mit Feedback-Schleifen
ST-0201,ST,ST-0201_planning_fallacy_optimismus_bias.md,03_knowledge_base/statements/ST-0201_planning_fallacy_optimismus_bias.md,ST-0201 — Planning Fallacy: Systematische Unterschätzung von Kosten und Überschätzung von Benefits bei Projekten
ST-0202,ST,ST-0202_amygdala_thalamus_kurzschluss_ledoux.md,03_knowledge_base/statements/ST-0202_amygdala_thalamus_kurzschluss_ledoux.md,ST-0202 — Amygdala-Thalamus-Kurzschluss (LeDoux)
ST-0203,ST,ST-0203_praefrontale_regulation_amygdala.md,03_knowledge_base/statements/ST-0203_praefrontale_regulation_amygdala.md,"ST-0203 — Präfrontale Regulation der Amygdala (linker präfrontaler Kortex als ""Aus-Schalter"")"
ST-0204,ST,ST-0204_arbeitsgedaechtnis_sabotiert_durch_emotion.md,03_knowledge_base/statements/ST-0204_arbeitsgedaechtnis_sabotiert_durch_emotion.md,ST-0204 — Starke Emotionen sabotieren das Arbeitsgedächtnis (präfrontale Kapazität)
ST-0205,ST,ST-0205_gefuehle_unverzichtbar_fuer_rationale_entscheidungen.md,03_knowledge_base/statements/ST-0205_gefuehle_unverzichtbar_fuer_rationale_entscheidungen.md,"ST-0205 — Gefühle sind unverzichtbar für rationale Entscheidungen (Damasio, somatische Marker)"
ST-0206,ST,ST-0206_pons_test_empathie_nonverbal.md,03_knowledge_base/statements/ST-0206_pons_test_empathie_nonverbal.md,ST-0206 — PONS-Test: Empathie-Akkuratheit über nonverbale Kanäle (Rosenthal)
ST-0207,ST,ST-0207_attunement_stern_emotionale_synchronisation.md,03_knowledge_base/statements/ST-0207_attunement_stern_emotionale_synchronisation.md,ST-0207 — Attunement: Emotionale Synchronisation als Grundlage von Rapport (Daniel Stern)
ST-0208,ST,ST-0208_emotional_contagion_facial_mimicry.md,03_knowledge_base/statements/ST-0208_emotional_contagion_facial_mimicry.md,"ST-0208 — Emotional Contagion durch unbewusste Gesichts-Mimikry (Cacioppo, Dimberg)"
ST-0209,ST,ST-0209_physische_synchronie_rapport_index.md,03_knowledge_base/statements/ST-0209_physische_synchronie_rapport_index.md,"ST-0209 — Physische Bewegungssynchronie als Rapport-Indikator (Bernieri, Cacioppo)"
ST-0210,ST,ST-0210_gottman_vier_reiter_beziehungserosion.md,03_knowledge_base/statements/ST-0210_gottman_vier_reiter_beziehungserosion.md,"ST-0210 — Gottmans Eskalationskette: Kritik, Contempt, Defensivität, Stonewalling als Vertrauens-Erosionsmuster"
ST-0211,ST,ST-0211_artful_critique_spezifisch_loesungsorientiert.md,03_knowledge_base/statements/ST-0211_artful_critique_spezifisch_loesungsorientiert.md,ST-0211 — Artful Critique: Spezifität und Lösungsorientierung als Kern konstruktiver Kritik (Levinson)
